dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsSydhHelas3Elk112771IggrabUniPk	0.864120675	0.871774693	0.776720035	0.553827028
wgEncodeAwgTfbsHaibHepg2Yy1sc281V0416101UniPk	0.819020635	0.816210778	0.725199843	0.463514641
wgEncodeAwgTfbsHaibH1hescTead4sc101184V0422111UniPk	0.799246148	0.815526057	0.680690222	0.443044745
wgEncodeAwgTfbsSydhK562Irf1Ifna30UniPk	0.87985291	0.884435717	0.741662961	0.566084947
wgEncodeAwgTfbsSydhHelas3Rfx5200401194IggrabUniPk	0.802982826	0.805057625	0.688731871	0.490984239
wgEncodeAwgTfbsSydhGm12878CfosUniPk	0.87823548	0.855848644	0.792134831	0.626102545
wgEncodeAwgTfbsSydhHepg2TbpIggrabUniPk	0.759737656	0.756278123	0.548129982	0.35504512
wgEncodeAwgTfbsHaibGm12878BatfPcr1xUniPk	0.828751791	0.839630854	0.740340714	0.517273362
wgEncodeAwgTfbsHaibK562Mef2aV0416101UniPk	0.8293338	0.830920067	0.72797527	0.537049091
wgEncodeAwgTfbsUwGm12864CtcfUniPk	0.845406625	0.860897568	0.68988955	0.513186908
wgEncodeAwgTfbsUtaMcf7CtcfSerumstvdUniPk	0.846019649	0.855864212	0.729411765	0.51469492
wgEncodeAwgTfbsHaibGm12878Ets1Pcr1xUniPk	0.854317155	0.84940484	0.771839292	0.562479777
wgEncodeAwgTfbsSydhGm12878Znf143166181apUniPk	0.796426056	0.818206965	0.630699311	0.433044856
wgEncodeAwgTfbsUtaNhekCtcfUniPk	0.863077242	0.876698998	0.754691923	0.546463564
wgEncodeAwgTfbsSydhGm12878Usf2IggmusUniPk	0.850688701	0.861508218	0.758700966	0.573591872
wgEncodeAwgTfbsSydhGm12878Ebf1sc137065UniPk	0.823051797	0.824428298	0.668631248	0.481281393
wgEncodeAwgTfbsUwWerirb1CtcfUniPk	0.864058841	0.876486387	0.739120732	0.54818747
wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Est10nm1hUniPk	0.807169973	0.81473224	0.736174242	0.516782672
wgEncodeAwgTfbsHaibHepg2Bhlhe40V0416101UniPk	0.864877827	0.871077502	0.755472753	0.592843078
wgEncodeAwgTfbsSydhGm12892NfkbTnfaIggrabUniPk	0.907256385	0.912551205	0.848118542	0.718025894
wgEncodeAwgTfbsHaibGm12878Egr1Pcr2xUniPk	0.863761319	0.859306764	0.786183029	0.57431898
wgEncodeAwgTfbsUwHcmCtcfUniPk	0.840719947	0.856262009	0.71972986	0.499055906
wgEncodeAwgTfbsSydhHepg2Hsf1ForsklnUniPk	0.774292511	0.781348444	0.626811594	0.380750044
wgEncodeAwgTfbsSydhGm18505NfkbTnfaIggrabUniPk	0.909155235	0.912785806	0.853558871	0.724183848
wgEncodeAwgTfbsSydhGm12878JundUniPk	0.850884484	0.859656661	0.774901272	0.580442026
wgEncodeAwgTfbsHaibK562Yy1V0416102UniPk	0.799368274	0.798523493	0.693859494	0.438995968
wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk	0.884808911	0.898725438	0.766537373	0.598068623
wgEncodeAwgTfbsSydhHuvecCfosUcdUniPk	0.830738329	0.832441691	0.708316395	0.50663878
wgEncodeAwgTfbsHaibK562Cebpbsc150V0422111UniPk	0.819525126	0.830517895	0.747314715	0.553721888
wgEncodeAwgTfbsSydhH1hescMaxUcdUniPk	0.875301039	0.873548707	0.810171718	0.64668265
wgEncodeAwgTfbsUtaGm12892CtcfUniPk	0.853339733	0.864073849	0.736649195	0.521634342
wgEncodeAwgTfbsSydhGm12878Stat1UniPk	0.715757385	0.726987977	0.64516129	0.324109701
wgEncodeAwgTfbsSydhHelas3Prdm19115IggrabUniPk	0.77268132	0.778460017	0.577722361	0.374319956
wgEncodeAwgTfbsSydhK562CebpbIggrabUniPk	0.841578385	0.847063119	0.761235665	0.56980337
wgEncodeAwgTfbsUtaMcf7CtcfUniPk	0.858871944	0.869659893	0.739965096	0.532662847
wgEncodeAwgTfbsUtaK562CtcfUniPk	0.867007811	0.883411821	0.756555993	0.579843855
wgEncodeAwgTfbsSydhMcf10aesCmycTam14hHvdUniPk	0.794604128	0.78970638	0.690375063	0.430435319
wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk	0.829341541	0.840160143	0.731953056	0.515097862
wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk	0.745374809	0.77510168	0.617155385	0.376091928
wgEncodeAwgTfbsSydhK562Nrf1IggrabUniPk	0.932802079	0.935451829	0.842157643	0.71392125
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xDex100nmUniPk	0.877095724	0.893752017	0.768919261	0.598170789
wgEncodeAwgTfbsSydhGm12878MaxIggmusUniPk	0.849058952	0.852485872	0.761785826	0.579913355
wgEncodeAwgTfbsUwAg09319CtcfUniPk	0.836361811	0.861233001	0.718491894	0.529542759
wgEncodeAwgTfbsSydhMcf10aesE2f4TamHvdUniPk	0.869417133	0.865706453	0.777697379	0.591685504
wgEncodeAwgTfbsSydhK562CtcfbIggrabUniPk	0.84668877	0.866425101	0.716456985	0.53083545
wgEncodeAwgTfbsSydhH1hescCmycIggrabUniPk	0.850716415	0.847736059	0.737635706	0.549057731
wgEncodeAwgTfbsSydhH1hescTbpIggrabUniPk	0.803309941	0.814319293	0.685495452	0.450778428
wgEncodeAwgTfbsHaibH1hescEgr1V0416102UniPk	0.855306883	0.853893909	0.737040851	0.540388277
