dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsHaibGm12878BatfPcr1xUniPk	0.78657881	0.797506375	0.703384143	0.43139611
wgEncodeAwgTfbsHaibK562Mef2aV0416101UniPk	0.804869016	0.801877596	0.72996633	0.451527373
wgEncodeAwgTfbsUwGm12864CtcfUniPk	0.811605695	0.815874163	0.71499359	0.447181226
wgEncodeAwgTfbsUtaMcf7CtcfSerumstvdUniPk	0.806303882	0.806332567	0.727210594	0.431799849
wgEncodeAwgTfbsHaibGm12878Ets1Pcr1xUniPk	0.849186065	0.846668267	0.765156794	0.525019826
wgEncodeAwgTfbsSydhGm12878Znf143166181apUniPk	0.751230671	0.770404387	0.700886103	0.34021634
wgEncodeAwgTfbsUtaNhekCtcfUniPk	0.82598573	0.832061388	0.731463519	0.466511647
wgEncodeAwgTfbsSydhGm12878Usf2IggmusUniPk	0.845293975	0.846942378	0.763886	0.521600103
wgEncodeAwgTfbsSydhGm12878Ebf1sc137065UniPk	0.722034986	0.713987642	0.656967877	0.322194542
wgEncodeAwgTfbsUwWerirb1CtcfUniPk	0.825250452	0.831801004	0.740344168	0.462089692
wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Est10nm1hUniPk	0.781272879	0.762992573	0.72016632	0.411538926
wgEncodeAwgTfbsHaibHepg2Bhlhe40V0416101UniPk	0.810587641	0.804976529	0.720851064	0.465073503
wgEncodeAwgTfbsSydhGm12892NfkbTnfaIggrabUniPk	0.854253104	0.848530065	0.768934178	0.537326438
wgEncodeAwgTfbsHaibGm12878Egr1Pcr2xUniPk	0.815399107	0.803371943	0.739257031	0.470733163
wgEncodeAwgTfbsUwHcmCtcfUniPk	0.801569841	0.812198262	0.720260728	0.427888439
wgEncodeAwgTfbsSydhHepg2Hsf1ForsklnUniPk	0.733513942	0.74005538	0.692082111	0.358015638
wgEncodeAwgTfbsSydhGm18505NfkbTnfaIggrabUniPk	0.865598242	0.858249365	0.789164786	0.57606058
wgEncodeAwgTfbsSydhGm12878JundUniPk	0.7946274	0.80606134	0.715923567	0.448551944
wgEncodeAwgTfbsHaibK562Yy1V0416102UniPk	0.785886196	0.783579735	0.67192029	0.415538184
wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk	0.8465278	0.857301093	0.739457306	0.514548691
wgEncodeAwgTfbsSydhHuvecCfosUcdUniPk	0.796626901	0.799761122	0.711510007	0.447442696
wgEncodeAwgTfbsHaibK562Cebpbsc150V0422111UniPk	0.788473633	0.788458395	0.708172682	0.440942038
wgEncodeAwgTfbsSydhH1hescMaxUcdUniPk	0.819297498	0.809130243	0.746060449	0.477172945
wgEncodeAwgTfbsUtaGm12892CtcfUniPk	0.808752551	0.806574093	0.720538272	0.435881497
wgEncodeAwgTfbsSydhGm12878Stat1UniPk	0.711004164	0.722367028	0.686481304	0.301006376
wgEncodeAwgTfbsSydhHelas3Prdm19115IggrabUniPk	0.737946826	0.744991281	0.641245972	0.350805899
wgEncodeAwgTfbsSydhK562CebpbIggrabUniPk	0.810900676	0.812763051	0.727047712	0.4721769
wgEncodeAwgTfbsUtaMcf7CtcfUniPk	0.81222709	0.814265917	0.728810302	0.438348816
wgEncodeAwgTfbsUtaK562CtcfUniPk	0.83756328	0.847482292	0.743734357	0.485434582
wgEncodeAwgTfbsSydhMcf10aesCmycTam14hHvdUniPk	0.757050456	0.748405109	0.680010747	0.366225932
wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk	0.816837512	0.823635097	0.722050717	0.493954752
wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk	0.731934741	0.733863601	0.650406504	0.325968915
wgEncodeAwgTfbsSydhK562Nrf1IggrabUniPk	0.870470508	0.870214173	0.785505124	0.566695644
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xDex100nmUniPk	0.837512032	0.853576423	0.744053991	0.499238351
wgEncodeAwgTfbsSydhGm12878MaxIggmusUniPk	0.781527406	0.7819926	0.692194404	0.40888378
wgEncodeAwgTfbsUwAg09319CtcfUniPk	0.823852432	0.835208506	0.724054148	0.472478401
wgEncodeAwgTfbsSydhMcf10aesE2f4TamHvdUniPk	0.817989751	0.806603533	0.725563037	0.471272976
wgEncodeAwgTfbsSydhK562CtcfbIggrabUniPk	0.818981766	0.831951472	0.725865296	0.456115209
wgEncodeAwgTfbsSydhH1hescCmycIggrabUniPk	0.823275231	0.81050218	0.754643206	0.481734725
wgEncodeAwgTfbsSydhH1hescTbpIggrabUniPk	0.785386495	0.794403996	0.67014218	0.414041741
